date,skill,jobs_count,job_openings,avg_salary_usd,remote_pct,python_pct,aws_pct,gdp_growth,vc_funding_tech_bn,emerging_flag,experience_level,location_demand,industry_growth,source_count,month_sin,month_cos,semantic_skill_score,jobs_lag_1,jobs_lag_3,jobs_lag_6,jobs_lag_12,rolling_avg_3,rolling_avg_6,rolling_avg_12,trend_volatility,hiring_velocity,demand_acceleration,demand_momentum,workforce_growth_rate,skill_growth_rate,technology_adoption_rate,trend_slope_6,forecast_weight
2023-01,Deep Learning,4.0,4.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,4.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.22610490529383195,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-02,Deep Learning,12.0,12.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,5.0,1.0,1.0,0.8660254037844386,0.5000000000000001,0.2683584264205925,4.0,0.0,0.0,0.0,8.0,8.0,8.0,5.656854249492381,8.0,8.0,2.0,1.0,0.0,0.0,7.999999999999998,1.0
2023-03,Deep Learning,6.0,6.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,4.0,1.0,1.0,1.0,6.123233995736766e-17,0.23144730451675571,12.0,0.0,0.0,0.0,7.333333333333333,7.333333333333333,7.333333333333333,4.163331998932265,-6.0,-14.0,-0.5,-0.08333333333333337,0.0,0.0,1.0000000000000018,1.0
2023-04,Deep Learning,8.0,8.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,4.0,1.0,1.0,0.8660254037844387,-0.4999999999999998,0.24249635745507528,6.0,4.0,0.0,0.0,8.666666666666666,7.5,7.5,3.415650255319866,2.0,8.0,0.33333333333333326,0.022727272727272707,1.0,0.0,0.5999999999999994,1.0
2023-05,Deep Learning,6.0,6.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,4.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.23144730451675571,8.0,12.0,0.0,0.0,6.666666666666667,7.2,7.2,3.03315017762062,-2.0,-4.0,-0.25,-0.039999999999999925,-0.5,0.0,-7.906317581596622e-16,1.0
2023-06,Deep Learning,7.0,7.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,4.0,1.0,1.0,1.2246467991473532e-16,-1.0,0.23642544924720738,6.0,6.0,0.0,0.0,7.0,7.166666666666667,7.166666666666667,2.7141603981096374,1.0,3.0,0.16666666666666674,-0.00462962962962965,0.16666666666666674,0.0,-0.028571428571429202,1.0
2023-07,Deep Learning,12.0,12.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,6.0,1.0,1.0,-0.4999999999999997,-0.8660254037844388,0.2683584264205925,7.0,8.0,4.0,0.0,8.333333333333334,8.5,7.857142857142857,2.8106938645110384,5.0,4.0,0.7142857142857142,0.18604651162790686,0.5,0.0,0.028571428571428352,1.0
2023-08,Deep Learning,6.0,6.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,4.0,1.0,1.0,-0.8660254037844385,-0.5000000000000004,0.23144730451675571,12.0,6.0,12.0,0.0,8.333333333333334,7.5,7.625,2.345207879911714,-6.0,-11.0,-0.5,-0.11764705882352944,0.0,0.0,0.3714285714285713,1.0
2023-09,Deep Learning,13.0,13.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,5.0,1.0,1.0,-1.0,-1.8369701987210297e-16,0.27187955318115586,6.0,7.0,6.0,0.0,10.333333333333334,8.666666666666666,8.222222222222221,3.07679486912382,7.0,13.0,1.1666666666666665,0.15555555555555545,0.8571428571428572,0.0,0.857142857142857,1.0
2023-10,Deep Learning,8.0,8.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,5.0,1.0,1.0,-0.8660254037844386,0.5000000000000001,0.24249635745507528,13.0,12.0,8.0,0.0,9.0,8.666666666666666,8.2,3.07679486912382,-5.0,-12.0,-0.3846153846153846,0.0,-0.33333333333333337,0.0,0.6285714285714288,1.0
2023-11,Deep Learning,10.0,10.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,6.0,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.2568844099077222,8.0,6.0,6.0,0.0,10.333333333333334,9.333333333333334,8.363636363636363,2.8047578623950167,2.0,7.0,0.25,0.0769230769230771,0.6666666666666667,0.0,0.2857142857142857,1.0
2023-12,Deep Learning,13.0,13.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,5.0,1.0,1.0,-2.4492935982947064e-16,1.0,0.27187955318115586,10.0,13.0,7.0,0.0,10.333333333333334,10.333333333333334,8.75,2.8751811537130436,3.0,1.0,0.30000000000000004,0.1071428571428572,0.0,0.0,0.3428571428571425,1.0
2024-01,Deep Learning,10.0,10.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,6.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.2568844099077222,13.0,8.0,12.0,4.0,11.0,10.0,9.25,2.756809750418044,-3.0,-6.0,-0.23076923076923073,-0.032258064516129115,0.25,0.0,0.6285714285714287,1.0
2024-02,Deep Learning,9.0,9.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,5.0,1.0,1.0,0.8660254037844386,0.5000000000000001,0.24972073822243807,10.0,10.0,6.0,12.0,10.666666666666666,10.5,9.0,2.073644135332773,-1.0,2.0,-0.09999999999999998,0.050000000000000044,-0.09999999999999998,0.0,-0.31428571428571467,1.0
2024-03,Deep Learning,10.0,10.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,5.0,1.0,1.0,1.0,6.123233995736766e-17,0.2568844099077222,9.0,13.0,13.0,6.0,9.666666666666666,10.0,9.333333333333334,1.6733200530681511,1.0,2.0,0.11111111111111116,-0.04761904761904767,-0.23076923076923073,0.0,0.1142857142857151,1.0
2024-04,Deep Learning,8.0,8.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,2.0,1.0,1.0,0.8660254037844387,-0.4999999999999998,0.24249635745507528,10.0,10.0,8.0,8.0,9.0,10.0,9.333333333333334,1.6733200530681511,-2.0,-3.0,-0.19999999999999996,0.0,-0.19999999999999996,0.0,-0.5714285714285725,1.0
2024-05,Deep Learning,10.0,10.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,3.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.2568844099077222,8.0,9.0,10.0,6.0,9.333333333333334,10.0,9.666666666666666,1.6733200530681511,2.0,4.0,0.25,0.0,0.11111111111111116,0.0,-0.5714285714285718,1.0
2024-06,Deep Learning,9.0,9.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,6.0,1.0,1.0,1.2246467991473532e-16,-1.0,0.24972073822243807,10.0,10.0,13.0,7.0,9.0,9.333333333333334,9.833333333333334,0.8164965809277245,-1.0,-3.0,-0.09999999999999998,-0.06666666666666665,-0.09999999999999998,0.0,-0.11428571428571402,1.0
2024-07,Deep Learning,16.0,16.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,6.0,1.0,1.0,-0.4999999999999997,-0.8660254037844388,0.2778897523069451,9.0,8.0,10.0,12.0,11.666666666666666,10.333333333333334,10.166666666666666,2.875181153713043,7.0,8.0,0.7777777777777777,0.1071428571428572,1.0,0.0,0.9714285714285703,1.0
2024-08,Deep Learning,6.0,6.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,6.0,1.0,1.0,-0.8660254037844385,-0.5000000000000004,0.23144730451675571,16.0,10.0,9.0,6.0,10.333333333333334,9.833333333333334,10.166666666666666,3.371448748930742,-10.0,-17.0,-0.625,-0.048387096774193505,-0.4,0.0,0.08571428571428538,1.0
2024-09,Deep Learning,7.0,7.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,5.0,1.0,1.0,-1.0,-1.8369701987210297e-16,0.23642544924720738,6.0,9.0,10.0,13.0,9.666666666666666,9.333333333333334,9.666666666666666,3.5590260840104366,1.0,11.0,0.16666666666666674,-0.05084745762711862,-0.2222222222222222,0.0,-0.28571428571428537,1.0
2024-10,Deep Learning,9.0,9.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,5.0,1.0,1.0,-0.8660254037844386,0.5000000000000001,0.24972073822243807,7.0,16.0,8.0,8.0,7.333333333333333,9.5,9.75,3.507135583350036,2.0,1.0,0.2857142857142858,0.017857142857142794,-0.4375,0.0,-0.6,1.0
2024-11,Deep Learning,6.0,6.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.853383458646617,4.0,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.23144730451675571,9.0,6.0,10.0,10.0,7.333333333333333,8.833333333333334,9.416666666666666,3.7638632635454043,-3.0,-5.0,-0.33333333333333337,-0.07017543859649111,0.0,0.0,-0.999999999999999,1.0
2024-12,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,13.0,5.0,7.333333333333333,8.333333333333334,5.202563470700445,-6.0,-3.0,-1.0,-0.16981132075471705,-1.0,0.0,-2.228571428571428,1.0
2025-01,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,2.0,4.666666666666667,7.5,3.7771241264574105,0.0,6.0,0.0,-0.36363636363636354,-1.0,0.0,-1.5428571428571423,1.0
2025-02,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,0.0,3.6666666666666665,6.75,4.131182235954577,0.0,0.0,0.0,-0.2142857142857144,-1.0,0.0,-1.9428571428571426,1.0
2025-03,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,2.5,5.916666666666667,3.987480407475375,0.0,0.0,0.0,-0.3181818181818181,0.0,0.0,-1.7999999999999996,1.0
2025-04,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,1.0,5.25,2.4494897427831743,0.0,0.0,0.0,-0.6,0.0,0.0,-0.857142857142857,1.0
2025-05,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,4.416666666666667,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
2025-06,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-01,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-04,Deep Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Deep Learning,206.0,206.0,21021.358159912375,50.7092555331992,77.125,59.5,2.0,82.0,0.0,8.16504854368932,61.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.48308644973288006,0.0,0.0,0.0,0.0,68.66666666666667,34.333333333333336,17.166666666666668,84.09914783555578,206.0,206.0,0.0,0.0,0.0,0.0,29.428571428571416,1.0
2026-05,Delivery,132.0,132.0,16770.827992822353,50.7092555331992,77.125,59.5,2.0,82.0,0.0,8.223484848484848,74.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.4154565322972317,0.0,0.0,0.0,0.0,132.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Delivery Management,114.0,114.0,26252.657689581854,50.7092555331992,77.125,59.5,2.0,82.0,0.0,11.364035087719298,43.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.42359154929577464,0.0,0.0,0.0,0.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Demand Planning,97.0,97.0,25702.811244979923,50.7092555331992,77.125,59.5,2.0,82.0,0.0,7.525773195876289,30.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.403861097620204,0.0,0.0,0.0,0.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Denial Management,183.0,183.0,4941.0407587798,50.7092555331992,77.125,59.5,2.0,82.0,0.0,3.7650273224043715,57.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.2964060223409422,0.0,0.0,0.0,0.0,183.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Denials,109.0,109.0,4622.956110154905,50.7092555331992,77.125,59.5,2.0,82.0,0.0,3.311926605504587,44.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.22313016027197669,0.0,0.0,0.0,0.0,109.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Deployment,182.0,182.0,15109.186746987953,50.7092555331992,77.125,59.5,2.0,82.0,0.0,6.368131868131868,41.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.4488465274405051,0.0,0.0,0.0,0.0,182.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Derivatives,90.0,90.0,5292.598967297762,50.7092555331992,77.125,59.5,2.0,82.0,0.0,2.466666666666667,62.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.2080743079164643,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Design,727.0,727.0,9827.263729137514,50.7092555331992,77.125,59.5,2.0,82.0,0.0,6.207702888583219,271.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.42656629431762993,0.0,0.0,0.0,0.0,727.0,727.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Design Development,104.0,104.0,10781.360737065912,50.7092555331992,77.125,59.5,2.0,82.0,0.0,7.206730769230769,43.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.3526833414278776,0.0,0.0,0.0,0.0,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Design Engineering,271.0,271.0,8731.266529532766,50.7092555331992,77.125,59.5,2.0,82.0,0.0,6.003690036900369,97.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.3822486644001943,0.0,0.0,0.0,0.0,271.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Design Patterns,241.0,241.0,18935.025817555936,50.7092555331992,77.125,59.5,2.0,82.0,0.0,8.358921161825727,73.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.48685041282175817,0.0,0.0,0.0,0.0,241.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Design Principles,604.0,604.0,7469.87951807229,50.7092555331992,77.125,59.5,2.0,82.0,0.0,10.432119205298013,31.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.3969402622632346,0.0,0.0,0.0,0.0,604.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Desk,114.0,114.0,3416.639531097362,50.7092555331992,77.125,59.5,2.0,82.0,0.0,2.8684210526315788,62.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.20661728994657602,0.0,0.0,0.0,0.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Desktop,85.0,85.0,4173.838209982789,50.7092555331992,77.125,59.5,2.0,82.0,0.0,4.270588235294118,40.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.17911607576493443,0.0,0.0,0.0,0.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Desktop Support,117.0,117.0,4179.599754952012,50.7092555331992,77.125,59.5,2.0,82.0,0.0,3.465811965811966,63.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.2222802331228752,0.0,0.0,0.0,0.0,117.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Development,2898.0,2898.0,12853.916860760464,50.7092555331992,77.125,59.5,2.0,82.0,0.0,6.223775017253278,681.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.5150801359883439,0.0,0.0,0.0,0.0,2898.0,2898.0,2898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Development Methodologies,723.0,723.0,15210.843373493975,50.7092555331992,77.125,59.5,2.0,82.0,0.0,8.780082987551868,15.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.5136231180184556,0.0,0.0,0.0,0.0,723.0,723.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Devops,906.0,906.0,22757.10843373494,50.7092555331992,77.125,59.5,2.0,82.0,0.0,8.062362030905078,165.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.5471345313258864,0.0,0.0,0.0,0.0,906.0,906.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Diagnostics,168.0,168.0,14771.94492254733,50.7092555331992,77.125,59.5,2.0,82.0,0.0,4.693452380952381,87.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.44125789218067024,0.0,0.0,0.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Dice,142.0,142.0,8548.289933929265,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.246478873239437,127.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.32299660029140365,0.0,0.0,0.0,0.0,142.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Digital,259.0,259.0,7758.38417305586,50.7092555331992,77.125,59.5,2.0,82.0,0.0,4.980694980694981,95.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.3671321029626032,0.0,0.0,0.0,0.0,259.0,259.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Digital Campaigns,84.0,84.0,7677.220509946763,50.7092555331992,77.125,59.5,2.0,82.0,0.0,4.363095238095238,44.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.23600048567265663,0.0,0.0,0.0,0.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Digital Marketing,1069.0,1069.0,6497.183857380743,50.7092555331992,77.125,59.5,2.0,82.0,0.0,4.218428437792329,211.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.39354055366682855,0.0,0.0,0.0,0.0,1069.0,1069.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Digital Sales,97.0,97.0,6977.729098211026,50.7092555331992,77.125,59.5,2.0,82.0,0.0,3.5257731958762886,35.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.24808159300631377,0.0,0.0,0.0,0.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Digital Transformation,159.0,159.0,26550.318922749822,50.7092555331992,77.125,59.5,2.0,82.0,0.0,7.3742138364779874,32.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.4734337056823701,0.0,0.0,0.0,0.0,159.0,159.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Direct,239.0,239.0,11833.883479121967,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.972803347280335,146.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.45455318115590093,0.0,0.0,0.0,0.0,239.0,239.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Direct Marketing,169.0,169.0,4145.9684893419835,50.7092555331992,77.125,59.5,2.0,82.0,0.0,3.5473372781065087,109.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.2747935891209325,0.0,0.0,0.0,0.0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Direct Sales,617.0,617.0,6517.849763168771,50.7092555331992,77.125,59.5,2.0,82.0,0.0,4.336304700162074,353.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.3832807187955318,0.0,0.0,0.0,0.0,617.0,617.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Direct Tax,99.0,99.0,15422.65060240964,50.7092555331992,77.125,59.5,2.0,82.0,0.0,6.0,38.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.37077464788732395,0.0,0.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Disaster Recovery,214.0,214.0,24397.590361445782,50.7092555331992,77.125,59.5,2.0,82.0,0.0,7.359813084112149,22.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.49595677513356,0.0,0.0,0.0,0.0,214.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Dispatch,158.0,158.0,4775.045387027562,50.7092555331992,77.125,59.5,2.0,82.0,0.0,4.724683544303797,94.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.27904322486644006,0.0,0.0,0.0,0.0,158.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Distribution,361.0,361.0,11027.38225629792,50.7092555331992,77.125,59.5,2.0,82.0,0.0,6.727146814404432,113.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.47118746964545893,0.0,0.0,0.0,0.0,361.0,361.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Distribution System,110.0,110.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,7.5181818181818185,16.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.3246964545896066,0.0,0.0,0.0,0.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Distributor Handling,109.0,109.0,8286.02079551081,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.954128440366972,87.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.2793467702768334,0.0,0.0,0.0,0.0,109.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Distributor Sales,120.0,120.0,7114.805375347544,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.6625,84.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.27637202525497817,0.0,0.0,0.0,0.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Diversity And Inclusion,88.0,88.0,9911.41034727144,50.7092555331992,77.125,59.5,2.0,82.0,0.0,6.142045454545454,17.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.2948882952889752,0.0,0.0,0.0,0.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Django,248.0,248.0,21183.30464716007,50.7092555331992,77.125,59.5,2.0,82.0,0.0,6.669354838709677,91.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.49729237493929096,0.0,0.0,0.0,0.0,248.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Dm,85.0,85.0,48640.50797785737,50.7092555331992,77.125,59.5,2.0,82.0,0.0,5.3,53.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.39244779018941234,0.0,0.0,0.0,0.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-05,Dnb,150.0,150.0,38408.24837812789,50.7092555331992,77.125,59.5,2.0,82.0,0.0,2.8966666666666665,107.0,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.473251578436134,0.0,0.0,0.0,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
